cluster,Source,x,y
13,reg,7.513235,-3.493165
16,reg,7.151186,-6.6444225
2,reg,9.109328,-4.9689097
18,reg,8.605514,-2.7481968
16,reg,7.2139077,-6.727003
0,sci,10.471193,3.7336867
0,sci,9.018005,0.9154267
1,sci,7.243478,0.106416255
1,sci,7.245815,0.32933977
1,sci,7.2352624,0.5732085
0,sci,9.318554,2.0538836
0,sci,9.302042,2.0256448
0,sci,9.658077,2.9233117
1,sci,7.4223485,0.35203356
0,sci,8.8034725,0.6955567
0,sci,10.523509,3.5792973
0,sci,10.494851,3.603113
0,sci,10.292272,3.4641256
0,sci,8.528343,0.7327465
0,sci,10.301483,3.5619464
0,sci,9.571043,1.3653288
0,sci,9.541804,3.4680214
4,sci,7.3233366,0.8154913
0,sci,8.637236,0.7530536
4,sci,7.313134,0.5566712
1,sci,7.141104,0.4871342
6,sci,7.918344,-4.365369
4,sci,7.3660026,1.0578532
0,sci,8.820893,0.9819926
0,sci,9.773824,1.7296028
3,sci,7.664525,1.4910748
0,sci,10.519454,3.1314936
4,sci,7.45822,0.6306471
0,sci,9.969442,1.0132974
0,sci,9.8703785,2.8019474
3,sci,7.584758,1.437006
0,sci,9.214788,1.421481
3,sci,7.4313927,1.5896953
0,sci,9.470575,3.444005
0,sci,8.664499,0.7282709
0,sci,8.646273,0.8167151
0,sci,9.964829,0.99638206
0,sci,9.270949,1.3337536
4,sci,7.701418,0.74827677
0,sci,10.431442,3.1821086
0,sci,8.558972,0.7358382
0,sci,10.564216,2.9713247
4,sci,7.3839974,0.8256988
1,sci,7.216627,0.5791742
3,sci,7.320651,1.3574601
0,sci,10.37362,3.7385786
4,sci,7.75896,0.8068366
0,sci,10.087379,3.2610483
0,sci,10.647664,3.0332353
4,sci,7.547777,0.84888715
0,sci,10.381906,2.6630232
0,sci,9.493282,1.9490175
0,sci,8.539987,0.6845741
0,sci,9.373783,1.439513
0,sci,8.55466,0.7190719
0,sci,10.320143,2.6358306
0,sci,9.669133,1.5688003
3,sci,7.767806,1.4957767
0,sci,9.432996,1.2183989
0,sci,9.840975,2.0921035
0,sci,8.9516325,1.9170568
0,sci,10.314714,2.8199203
3,sci,7.3474317,1.5389156
0,sci,9.57244,2.2965093
0,sci,9.878605,1.2480824
0,sci,10.421702,3.2300804
0,sci,9.477207,1.6230509
3,sci,7.4571257,1.491794
4,sci,7.222633,0.78685737
1,sci,7.2396455,0.43452442
4,sci,7.4203897,0.58671135
3,sci,7.3620996,1.5030038
0,sci,8.930964,1.1577631
0,sci,8.612212,0.7723274
0,sci,10.32171,3.1081917
0,sci,8.570973,0.6975662
0,sci,9.885329,3.3866127
0,sci,10.096267,3.451531
0,sci,9.232076,1.4689196
0,sci,8.7615,0.8054003
19,sci,8.645019,-1.2802776
0,sci,9.10034,1.3714781
0,sci,9.654082,1.7146293
0,sci,10.443284,3.7182155
0,sci,10.133104,3.742296
0,sci,9.468508,3.46146
0,sci,9.73338,1.8643607
4,sci,7.433925,0.9732342
0,sci,10.077645,2.728589
0,sci,8.740508,1.1559136
0,sci,9.041777,1.0916458
0,sci,9.016175,1.1354998
0,sci,10.253351,3.3090122
3,sci,7.363791,1.4931133
4,sci,7.462152,0.98107094
0,sci,10.00131,2.2578478
4,sci,7.726827,0.6743969
4,sci,7.259169,0.7969214
0,sci,9.919798,3.3086133
0,sci,9.642138,2.928783
0,sci,8.718869,1.0117509
0,sci,8.477812,0.7505116
3,sci,7.56192,1.2893952
0,sci,9.609658,2.512342
3,sci,7.7974343,1.4488695
1,sci,7.1886363,0.28765517
3,sci,7.512551,1.7917674
0,sci,9.318536,1.4141408
0,sci,9.541055,1.9290899
0,sci,8.424499,0.7364007
1,sci,7.11214,0.5523345
0,sci,9.740979,1.4754254
0,sci,9.936893,2.7710965
0,sci,8.927603,0.79401
0,sci,8.853965,0.98153645
0,sci,10.324106,3.4440637
0,sci,8.572275,0.7221181
4,sci,7.6165223,0.9306253
0,sci,9.886352,1.6450632
0,sci,8.928837,1.1361084
0,sci,10.093617,3.3241534
0,sci,10.2902565,3.115839
3,sci,7.2652254,1.3683403
0,sci,9.317729,1.9254544
0,sci,10.307363,3.1760116
0,sci,9.939353,3.4600155
3,sci,7.407641,1.4836037
0,sci,9.539765,3.500157
4,sci,7.3561234,0.922236
0,sci,9.962443,3.6651695
0,sci,10.400808,3.682154
1,sci,7.238777,0.22859196
