cluster,Source,x,y
24,reg,0.57607466,3.6764534
29,reg,1.8647692,3.8869677
95,reg,-1.0801191,-0.78926367
1,reg,1.2310739,4.062591
36,reg,1.6521244,2.936556
44,reg,1.0986819,4.09335
44,reg,1.4872428,3.300346
38,reg,2.6273081,1.3058857
26,reg,2.670755,1.286218
58,reg,2.770162,2.5214994
1,reg,1.6844593,4.2066417
43,reg,2.8577282,1.5368769
51,reg,1.0299574,3.4553328
31,reg,0.3789776,3.8307433
11,reg,2.1337097,0.98270273
55,reg,1.8959819,1.6803546
48,reg,3.4072301,2.8916786
53,reg,0.37431213,3.8089855
55,reg,1.9961805,1.1335318
59,reg,1.9460365,2.2428203
38,reg,1.3416322,2.6064582
26,reg,2.7281446,1.7440369
50,reg,0.27576667,3.811817
21,reg,2.4311903,1.535612
86,reg,-2.007471,0.39902452
50,reg,2.0027163,3.1923635
25,reg,2.9946747,2.3473325
42,reg,0.5793945,3.0765033
56,reg,2.493898,2.1217666
48,reg,3.462515,2.7918808
48,reg,3.3006294,2.0556185
50,reg,0.40735877,3.9121408
40,reg,1.2779604,3.3928664
33,reg,0.2562257,3.4995065
23,reg,2.1152558,1.2776678
40,reg,0.90916395,3.5977874
38,reg,1.605126,1.4859983
34,reg,0.45344687,2.5706854
50,reg,0.14118001,3.4571211
13,reg,2.838208,3.4190133
50,reg,0.36970937,3.9548516
52,reg,0.45147806,4.121452
30,reg,2.4745,1.4550515
51,reg,0.34612417,3.9001827
23,reg,2.1258721,1.0737324
38,reg,2.202887,0.9437156
0,reg,1.2972496,2.7685392
51,reg,0.64944166,3.4992602
21,reg,2.6432893,1.4299889
51,reg,0.6250523,3.5192523
1,reg,1.1546723,4.172333
55,reg,2.227124,0.8847748
38,reg,1.539487,3.503364
38,reg,1.3350601,2.1595852
53,reg,1.4793963,4.150864
11,reg,2.8454533,1.4743764
38,reg,1.5020099,1.3694334
35,reg,0.59794366,3.0151048
52,reg,1.1162566,4.283138
19,reg,1.3432178,1.4418364
29,reg,1.5247473,3.6383107
51,reg,0.9905829,3.4802613
53,reg,1.6894768,3.2903488
40,reg,0.9165493,3.7194126
44,reg,1.2236245,4.28833
53,reg,1.5592663,4.0571785
52,reg,0.857042,4.327604
52,reg,0.9099177,4.3739395
28,reg,2.1140182,3.4819322
52,reg,1.0359353,4.3378663
53,reg,1.3911996,3.931361
16,reg,2.3967626,2.2907295
38,reg,0.95793843,2.5462227
14,reg,1.1082841,3.3595715
4,reg,1.4776254,2.7448795
54,reg,0.8420519,4.213721
40,reg,1.0882992,3.5182087
