Source,cluster,x,y,TF_IDF_topic_name,BERTopic_topic_name
reg,7,6.4265194,5.771713,baltic sea north sea energi island green energi island baltic sea,bornholm energi island sea green
reg,0,8.034883,5.953416,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,5,7.373009,7.89941,offshor wind bornholm offshor wind bornholm offshor wind turbin wind farm,bornholm wind energi offshor project
reg,5,7.303055,7.9099226,offshor wind bornholm offshor wind bornholm offshor wind turbin wind farm,bornholm wind energi offshor project
reg,5,7.39299,7.835793,offshor wind bornholm offshor wind bornholm offshor wind turbin wind farm,bornholm wind energi offshor project
reg,2,6.2578907,2.0810583,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
reg,5,7.29365,7.993375,offshor wind bornholm offshor wind bornholm offshor wind turbin wind farm,bornholm wind energi offshor project
reg,5,7.437606,7.7609797,offshor wind bornholm offshor wind bornholm offshor wind turbin wind farm,bornholm wind energi offshor project
reg,7,6.734114,5.680003,baltic sea north sea energi island green energi island baltic sea,bornholm energi island sea green
reg,2,7.553922,4.9942207,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
reg,2,6.426665,1.9924141,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
reg,2,6.299009,1.3552762,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
reg,0,8.020535,7.2152014,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,3,6.940672,1.8684748,social democraci social democrat ann thoma top candid elect campaign,bornholm say also municip social
reg,16,7.478359,2.366376,jacob trøst say jacob jacob consol lar aagaard mayor jacob trøst,bornholm energi say also jacob
reg,18,6.7680893,4.6604156,citizen associ associ energiø citizen associ energiø henrik espersen associ energiø bornholm,bornholm energi dream island also
reg,8,6.161309,3.4929433,labor market center bornholm busi center busi center bornholm bornholm compani,bornholm energi busi island compani
reg,12,7.801273,3.158428,land plant energi park energi island land facil island land,energi bornholm island land say
reg,19,6.939907,7.1711445,danish energi agenc energi agenc danish energi offshor wind wind farm,energi wind bornholm offshor danish
reg,15,7.8095913,1.9271059,cultur ident henrik espersen energiø bornholm citizen associ help creat,bornholm energi island cultur also
reg,2,6.1774864,1.657041,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
reg,7,6.8311224,5.735716,baltic sea north sea energi island green energi island baltic sea,bornholm energi island sea green
reg,13,8.839416,4.255825,high voltag transform station voltag station high voltag station power plant,bornholm area plant energi station
reg,18,8.553139,2.2493227,citizen associ associ energiø citizen associ energiø henrik espersen associ energiø bornholm,bornholm energi dream island also
reg,13,8.86126,4.391866,high voltag transform station voltag station high voltag station power plant,bornholm area plant energi station
reg,13,8.92243,4.4913917,high voltag transform station voltag station high voltag station power plant,bornholm area plant energi station
reg,6,6.542102,6.300065,baltic sea rønne harbor ga station offshor wind north sea,bornholm energi wind sea island
reg,6,6.479538,6.347631,baltic sea rønne harbor ga station offshor wind north sea,bornholm energi wind sea island
reg,15,7.867585,1.4895627,cultur ident henrik espersen energiø bornholm citizen associ help creat,bornholm energi island cultur also
reg,7,6.9513297,4.806459,baltic sea north sea energi island green energi island baltic sea,bornholm energi island sea green
reg,7,6.410772,5.5356913,baltic sea north sea energi island green energi island baltic sea,bornholm energi island sea green
reg,15,7.7167563,1.4779065,cultur ident henrik espersen energiø bornholm citizen associ help creat,bornholm energi island cultur also
reg,15,7.786345,1.3997467,cultur ident henrik espersen energiø bornholm citizen associ help creat,bornholm energi island cultur also
reg,15,8.088301,1.9169731,cultur ident henrik espersen energiø bornholm citizen associ help creat,bornholm energi island cultur also
reg,11,8.070415,2.6456892,citizen meet citizen associ civic meet associ energiø bornholm associ energiø,bornholm energi citizen island meet
reg,13,9.414561,4.3221774,high voltag transform station voltag station high voltag station power plant,bornholm area plant energi station
reg,3,6.814531,1.1382092,social democraci social democrat ann thoma top candid elect campaign,bornholm say also municip social
reg,2,5.8612533,1.8130977,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
reg,17,7.4787574,2.8140335,busi park municip council hell munk ravnborg munk ravnborg hell munk,bornholm energi busi island municip
reg,1,5.3455353,5.423728,energiø bornholm energi island 10 million 31 billion think tank,energi bornholm island project say
reg,1,5.409721,5.285862,energiø bornholm energi island 10 million 31 billion think tank,energi bornholm island project say
reg,15,8.022335,1.86243,cultur ident henrik espersen energiø bornholm citizen associ help creat,bornholm energi island cultur also
reg,0,8.577911,6.6318226,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,0,8.262318,5.8279443,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,2,6.130808,1.4687436,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
reg,9,6.861667,5.3153114,baltic sea baltic energi baltic energi island secur polici green transit,energi bornholm island green wind
reg,6,6.7617235,6.293728,baltic sea rønne harbor ga station offshor wind north sea,bornholm energi wind sea island
reg,10,9.204188,4.049384,local plan high voltag land plant søgaard mikkelsen kim søgaard,bornholm energinet energi plant say
reg,3,6.9533157,1.2449489,social democraci social democrat ann thoma top candid elect campaign,bornholm say also municip social
reg,3,6.7954426,1.0724967,social democraci social democrat ann thoma top candid elect campaign,bornholm say also municip social
reg,8,6.1018414,3.1604657,labor market center bornholm busi center busi center bornholm bornholm compani,bornholm energi busi island compani
reg,5,7.549856,7.8380694,offshor wind bornholm offshor wind bornholm offshor wind turbin wind farm,bornholm wind energi offshor project
reg,8,6.138554,3.205523,labor market center bornholm busi center busi center bornholm bornholm compani,bornholm energi busi island compani
reg,0,5.963729,2.6299078,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,1,4.778501,4.8777018,energiø bornholm energi island 10 million 31 billion think tank,energi bornholm island project say
reg,18,8.42571,2.169588,citizen associ associ energiø citizen associ energiø henrik espersen associ energiø bornholm,bornholm energi dream island also
reg,13,8.863851,3.2150397,high voltag transform station voltag station high voltag station power plant,bornholm area plant energi station
reg,18,8.452998,2.1948752,citizen associ associ energiø citizen associ energiø henrik espersen associ energiø bornholm,bornholm energi dream island also
reg,7,6.241004,4.2984424,baltic sea north sea energi island green energi island baltic sea,bornholm energi island sea green
reg,3,6.5166936,1.828206,social democraci social democrat ann thoma top candid elect campaign,bornholm say also municip social
reg,3,6.798638,1.5711585,social democraci social democrat ann thoma top candid elect campaign,bornholm say also municip social
reg,9,6.401981,5.1283,baltic sea baltic energi baltic energi island secur polici green transit,energi bornholm island green wind
reg,9,6.4872084,5.0510883,baltic sea baltic energi baltic energi island secur polici green transit,energi bornholm island green wind
reg,9,6.583273,5.013276,baltic sea baltic energi baltic energi island secur polici green transit,energi bornholm island green wind
reg,9,6.2321963,5.199072,baltic sea baltic energi baltic energi island secur polici green transit,energi bornholm island green wind
reg,2,6.4803658,2.206901,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
