Source,cluster,x,y
Reg Media,24,4.711966,2.6518278
Reg Media,17,4.0167494,3.3129518
Reg Media,34,5.1503553,3.93396
Reg Media,40,3.1011248,5.746021
Reg Media,5,4.0891204,5.807915
Reg Media,8,4.3030653,3.9533646
Reg Media,14,4.9196305,6.7466826
Reg Media,14,5.9619055,8.235318
Reg Media,23,4.240392,3.071264
Reg Media,1,3.34376,5.3069944
Reg Media,-1,3.374424,6.509742
Reg Media,18,5.95051,4.660905
Reg Media,24,4.7897463,2.7787967
Reg Media,23,4.596788,3.401964
Reg Media,0,4.765487,4.5040803
Reg Media,-1,3.1706572,7.381646
Reg Media,0,4.6392975,4.6679153
Reg Media,10,5.28435,6.3377066
Reg Media,3,2.7189724,5.3982973
Reg Media,0,4.1654916,3.9993286
Reg Media,0,5.592556,5.3539104
Reg Media,11,4.4157596,3.8363917
Reg Media,7,4.684486,5.363464
Reg Media,17,4.1151752,3.423757
Reg Media,-1,4.555837,3.1842308
Reg Media,5,3.5958366,5.074368
Reg Media,11,5.0686197,4.393172
Reg Media,32,3.5680885,5.2533746
Reg Media,32,3.592632,5.2707486
Reg Media,5,3.4004762,4.8227286
Reg Media,17,4.4313416,3.6215127
Reg Media,0,5.1297455,5.452647
Reg Media,34,5.7668266,4.342953
Reg Media,2,3.9130127,5.18411
Reg Media,0,4.1595864,4.5030174
Reg Media,0,4.9382153,5.3465815
Reg Media,34,4.9899316,3.825888
Reg Media,3,3.1046104,6.0359573
Reg Media,34,4.848121,3.6621487
Reg Media,3,2.943607,5.7167454
Reg Media,21,2.5630653,5.798717
Reg Media,24,5.00689,2.9613242
Reg Media,14,6.465618,9.028956
Reg Media,11,4.396681,3.826109
Reg Media,7,3.7157884,4.340439
Reg Media,0,4.176579,4.096613
Reg Media,35,4.5099115,5.0032682
Reg Media,15,2.695567,5.4891944
Reg Media,0,4.2039804,4.3925776
Reg Media,25,4.7144775,5.8881397
Reg Media,-1,5.189539,3.6385963
Reg Media,20,3.6661532,7.8106475
Reg Media,-1,3.6123483,7.217581
