Source,cluster,x,y
Reg Media,13,1.7180581,4.660348
Reg Media,12,0.9633706,7.1087785
Reg Media,12,0.8523885,7.039449
Reg Media,5,5.2420964,4.9838915
Reg Media,5,5.1901636,4.9742107
Reg Media,26,3.9287517,5.4240303
Reg Media,27,1.1386975,5.6268744
Reg Media,3,-0.25433952,6.6808276
Reg Media,5,5.2079835,4.978643
Reg Media,12,0.62397194,6.995838
Reg Media,0,2.1428852,7.685953
Reg Media,2,3.8761446,4.3021107
Reg Media,12,0.67517686,6.8295555
Reg Media,3,0.30010274,6.0608954
Reg Media,19,-0.041927084,6.901737
Reg Media,0,1.618741,7.941368
Reg Media,3,0.6280737,6.3411884
Reg Media,34,2.5547059,4.5718412
Reg Media,27,0.69016665,5.5369434
Reg Media,34,2.27575,4.737435
Reg Media,34,2.2499492,4.510975
Reg Media,8,5.4483695,5.5915484
Reg Media,13,2.3356857,4.6498704
Reg Media,0,1.8122625,7.340052
Reg Media,34,2.5074787,4.7250967
Reg Media,3,0.4198884,5.896714
Reg Media,33,1.7329628,6.621067
Reg Media,36,0.48472667,5.4611006
Reg Media,20,2.436929,6.3700814
Reg Media,23,0.6736083,7.0666246
Reg Media,33,1.754454,6.5766635
Reg Media,25,7.312703,5.4287353
Reg Media,0,1.6301842,7.922394
Reg Media,17,1.0572512,6.006241
Reg Media,5,5.1367173,4.960776
Reg Media,20,2.2682364,6.405953
Reg Media,31,0.30952358,7.028341
Reg Media,0,1.5726936,7.960752
Reg Media,0,1.6757659,7.8914466
Reg Media,20,2.1480227,6.337899
Reg Media,33,1.5717906,6.4100223
Reg Media,33,1.7954625,6.560096
Reg Media,15,7.0366282,6.1899853
Reg Media,19,-0.15474525,7.0235167
Reg Media,3,0.47032303,6.313686
Reg Media,26,3.719625,4.9743958
Reg Media,20,2.296278,6.304531
Reg Media,33,1.4513822,6.4780407
Reg Media,5,4.909689,4.828808
Reg Media,12,0.7738313,6.856341
Reg Media,28,2.7890944,5.4034595
Reg Media,5,5.474586,4.923189
Reg Media,35,1.974552,5.105933
Reg Media,29,2.9412508,4.253795
Reg Media,26,3.9990077,4.857202
Reg Media,12,1.1598653,7.0661535
Reg Media,2,3.9829774,4.1084447
Reg Media,8,5.3029013,6.0081606
Reg Media,18,3.311897,5.5331297
Reg Media,3,0.034312382,6.4242682
Reg Media,0,2.3627677,7.137565
Reg Media,28,2.3177218,5.396152
Reg Media,34,2.550309,4.34274
Reg Media,20,2.273586,6.346802
Reg Media,31,0.17563891,7.166052
Reg Media,5,5.0241814,4.9857383
Reg Media,20,2.0315938,6.3612432
Reg Media,24,2.0986226,5.934299
Reg Media,33,2.0130374,6.7029233
Reg Media,20,2.2900803,6.423374
Reg Media,20,2.0437205,6.2564015
Reg Media,3,-0.21441111,6.2253327
Reg Media,24,2.591482,6.1969924
Reg Media,3,-0.1788165,6.3377333
Reg Media,34,2.3356583,4.683718
Reg Media,2,4.0243835,4.470823
Reg Media,12,0.83229214,7.1595807
Reg Media,12,0.57095313,6.478473
Reg Media,36,0.54757136,5.4448805
Reg Media,3,0.1095444,6.491215
Reg Media,3,-0.1827019,6.1642075
Reg Media,17,1.4380256,6.000997
Reg Media,22,1.3049748,6.306889
Reg Media,17,1.1330498,5.884846
Reg Media,3,-0.034904886,6.018276
Reg Media,24,2.848122,6.2972827
Reg Media,26,4.0449567,4.9222193
Reg Media,32,1.3804369,5.3771305
Reg Media,19,-0.15366302,6.9071207
Reg Media,3,-0.24035475,6.6243567
Reg Media,3,0.15582028,5.9049377
Reg Media,17,0.9036431,5.9966
Reg Media,5,4.9338655,5.0236716
Reg Media,5,5.3142467,4.9475746
Reg Media,23,0.51553214,7.356821
Reg Media,3,0.5185509,6.090131
Reg Media,0,1.1458455,7.6913548
Reg Media,33,1.6265013,6.866723
Reg Media,3,-0.19834447,6.2767057
Reg Media,2,3.9071078,4.4380016
Reg Media,5,5.4755063,5.0835557
Reg Media,5,4.6527424,4.9256096
Reg Media,5,5.6563625,5.0016866
Reg Media,19,-0.19199163,6.9628944
Reg Media,3,-0.19951805,6.320655
Reg Media,19,-0.18373495,7.0039167
Reg Media,5,5.680147,5.021327
Reg Media,2,3.863452,4.0804105
Reg Media,0,1.5649184,7.717377
Reg Media,0,2.084409,7.6210084
Reg Media,0,2.3540092,7.0552664
Reg Media,23,0.44190454,7.3832684
Reg Media,2,4.389811,4.2535987
Reg Media,3,0.45713606,6.273505
